ARZT;344;1
SCHO;344;2
PIEL;344;1
KAIS;344;1
RUTH;344;2
KÖNN;344;1
INGE;344;2
AUFM;344;1
LLEN;345;3
RSIC;345;1
IEML;345;2
SIEH;345;1
CHAL;347;1
ERTI;347;2
STAN;348;1
MENT;348;1
REKT;348;0
ITAR;351;5
UCHE;351;2
FMAN;352;1
KURZ;352;2
AKTI;352;1
IGIN;352;2
LISA;352;1
AISE;352;1
LLST;352;1
NFOR;352;2
NGEN;352;1
SERW;352;1
ENTE;352;1
TERN;352;1
DARA;352;1
OZES;352;1
FFEN;353;9
IEME;353;1
ÄHTR;354;3
KEIN;355;1
LECH;355;2
FEHL;356;1
RREK;357;0
HARD;357;1
DERN;357;3
IDAT;358;1
RNEU;358;4
NTER;358;1
TENT;358;1
DSTO;358;1
CHKA;359;1
WEGZ;359;1
KART;359;1
WIRD;359;1
OFFN;359;1
AKTU;360;1
WIED;360;1
CHEG;360;1
ROUS;360;1
TWOC;360;1
ATTA;360;1
OURC;360;3
AUFE;360;1
TAIL;360;1
FFNE;360;1
TEPA;360;1
UMEN;360;1
RKEI;360;1
INKL;361;1
PRAC;361;1
AUCH;361;1
WORK;361;3
SOLI;362;1
MICH;362;1
ITER;362;2
FEKT;363;2
NTSC;363;2
RWEI;364;1
FILE;364;3
GMAN;366;1
DARU;366;1
RUDI;367;1
KMME;367;1
AUFG;367;1
UMST;367;1
SSEN;367;5
INAL;367;1
RNEC;367;1
HAUS;367;1
USCH;367;1
UVER;367;1
NGMA;368;1
LDIG;368;1
NVER;368;1
RANZ;368;1
ITTW;368;1
FOLG;368;3
FSKO;368;1
ILES;368;2
BULG;368;1
IEGT;368;1
ULDI;368;1
ÖNNE;368;1
STEN;368;0
OLIV;369;1
TMAN;369;1
NSAK;369;1
HIBE;369;1
NIEL;371;2
0303;372;2
MITA;373;5
AUTH;373;3
BEIT;373;5
TSCH;374;0
REAS;375;1
IELT;375;1
TKAR;375;1
ZIEM;376;2
ELLE;376;1
CHGI;376;1
BRAU;376;1
ZEIT;376;1
ESTE;376;1
RAIO;376;1
HALT;376;1
TEUF;376;1
ANKS;376;2
THAN;376;1
HIED;377;1
LEIT;377;1
PROJ;377;1
DEIN;377;1
RACH;377;1
ALSO;378;3
HWAR;378;1
DATE;379;0
VERS;380;1
ISNO;380;2
GRIF;383;1
NDES;383;1
OMMT;383;1
TTWO;383;1
UTHE;383;2
CISP;383;1
8M04;384;1
CHEI;384;2
UNGA;384;1
OJEK;384;1
DASS;384;1
RIEG;384;1
RKDA;384;1
UNGM;384;1
DENE;384;3
AUSN;384;1
IMON;384;1
DREA;384;3
GEME;384;1
ELLS;385;1
BUDI;385;4
RDEN;385;1
ÄNDE;385;1
IERT;386;3
DRIC;386;3
ERUN;387;1
MMEN;387;1
UDIO;388;5
FUNK;388;2
OFFE;389;8
NDER;389;1
NDRE;389;5
RANS;389;2
SCHA;389;0
ORGE;391;5
ODER;391;1
OCKI;391;1
NGER;391;2
ALLE;391;0
ESCH;391;2
ESAG;391;2
NISN;392;2
GGER;392;1
ERFA;392;1
ARTE;392;2
GAMM;392;1
SCHÄ;392;1
EPAD;392;1
TRIT;392;1
RFAL;392;1
CENT;392;1
DERE;392;1
VALI;392;1
RWET;392;1
ERDE;392;1
ERAL;393;1
AIL9;393;1
ATRI;393;1
DIAT;393;1
RIFF;395;2
MANA;396;5
TIAN;396;2
UTSC;396;2
OLGR;396;2
RUBE;396;2
HEGG;397;1
OMME;397;1
IERE;397;5
IGUN;397;3
EHTR;398;1
RHAF;399;1
RUNG;399;1
LLEG;399;0
AFFE;399;2
ENNT;399;1
INGS;399;1
EGEN;399;1
IELA;399;0
FALL;399;5
KTUE;400;1
HAFF;400;2
GRUB;400;2
DEST;400;1
BIER;400;5
LLES;400;1
LTET;400;1
HECK;400;1
KUEH;400;1
SCHK;400;1
AUFS;400;1
IBEN;401;2
ORIG;403;2
FORM;403;2
MANN;403;1
HOFE;403;2
STAT;403;1
ANIE;404;2
SOEB;404;2
DEUT;404;3
FERT;405;2
ASKE;407;1
MAIL;407;1
TRIF;407;1
HEID;407;1
ISAB;407;1
FFSK;407;1
ASSE;408;5
ISCH;408;1
ZURK;408;1
LESC;408;1
UFMA;408;1
GRUP;408;1
RTET;408;1
INDE;408;1
SCHR;408;1
ALTE;408;1
ERSC;408;1
PROB;409;1
SAKT;409;1
AILS;409;1
TOCK;409;2
ROBI;411;5
MÄRZ;411;3
SNOT;411;2
ERÄB;411;4
VERW;412;1
COUN;414;1
INEN;415;1
ANBE;415;1
SSOU;415;1
18M0;415;1
EIBE;415;1
ANDE;416;1
ORRY;416;1
UDIT;416;1
TRAG;416;1
CHUL;416;1
EROR;416;1
PLEA;416;1
NICO;416;1
STRU;416;2
TTER;416;1
EDIT;416;1
ICKE;416;1
ERTT;416;1
ARES;416;1
RENC;416;1
LLTS;417;1
SEHR;417;1
NKS1;417;1
ABSO;418;1
NEUT;418;3
RSCH;419;1
FERE;420;2
NDOR;421;1
ESOU;421;2
TUNG;421;1
SCHE;422;1
WINW;422;4
UNEN;423;1
EANI;423;1
TROU;423;1
SIDE;424;1
LTUN;424;1
ETAI;424;1
ÄBER;424;1
ENBA;424;2
OLLT;424;1
VERA;424;1
GERS;424;1
UGRI;424;1
ZWIS;424;1
UBER;424;1
NECE;424;1
ITKA;424;1
LAUF;424;1
ELIS;424;1
ECHT;424;3
ULGU;425;1
UELL;425;1
THEM;425;1
GESC;425;1
NTRO;428;2
RFOL;428;2
DANI;428;2
ANAG;428;2
OBIE;429;5
HAHA;431;1
IEDE;431;1
ORKD;431;1
USST;431;2
SHEE;431;1
ALLO;432;1
OFER;432;2
IEGE;432;1
RITT;432;1
KRED;432;1
8PER;432;1
MASS;432;1
INZI;432;1
EGGE;432;1
PEZI;432;2
MART;432;0
KUME;432;1
SIMO;433;1
ITSD;433;1
FRIE;433;1
HEMA;433;1
LBAN;433;1
TRIC;434;1
TARB;435;5
UNTE;435;1
SAND;435;2
VERT;435;2
UNKT;435;2
THOM;437;4
ESCI;437;1
ENTG;437;1
MC00;439;1
SOLL;439;1
TCOM;439;1
JUNG;439;1
WETT;440;1
EIS8;440;1
TRAN;440;1
EDIG;440;1
KTIV;440;1
ALBA;440;1
RTIG;440;2
ITCO;440;1
TSDA;440;1
ZUVE;440;1
BRAI;440;1
OLGE;440;1
RIED;441;1
SPRA;441;1
UBEK;441;1
SITC;441;1
WARU;441;1
STAR;443;2
HERR;443;1
REDI;444;2
1986;444;1
ANIN;445;1
ROLL;447;1
HOMA;447;4
ETTE;447;1
ENCE;447;1
IFFS;447;1
ARKE;448;1
ITTE;448;3
USSI;448;1
TALS;448;1
LANG;448;1
RALT;448;1
OUSS;448;1
EREC;449;3
HULD;449;1
HEET;449;1
IFFE;451;1
TRUT;452;2
INWI;453;3
NWIN;453;3
ONTR;453;3
BITT;454;8
ISPW;455;1
ITTM;455;1
CLEA;455;2
HMEN;456;1
TAND;456;1
TROL;456;1
KIES;456;2
EDLI;456;1
UFSC;456;1
KOLL;456;1
KÖNE;456;1
SCHW;456;1
ONSM;456;1
ERTR;456;1
UNGE;456;0
ALLN;456;1
EISC;457;1
RESI;457;1
IANE;457;1
ANSA;458;1
AUSS;459;2
BARE;459;0
ELLO;460;1
GESA;460;3
OLLE;460;0
TERÄ;461;4
LGUR;463;1
TART;463;2
GRAF;463;1
VIBR;464;1
ICOL;464;1
SORR;464;1
KHTR;464;5
0LES;464;1
HALL;464;1
BSOL;464;1
ANDR;465;7
SCHU;465;1
URCE;466;3
HINZ;467;2
RFEK;467;2
DIFF;468;1
5198;470;1
NAGE;470;2
PLRO;471;1
OEBE;471;2
EBEN;471;2
IUMC;471;1
ISLA;472;1
EDIA;472;1
SCIS;472;1
USTR;472;1
NUSC;472;1
KICK;472;1
EINZ;472;1
AGEM;472;1
LUKA;472;2
CHED;473;1
ETRI;473;1
SDAT;473;1
ERFE;475;2
GABY;476;2
FERU;478;3
RECH;479;3
COLA;479;1
ERBR;479;1
UNVE;479;1
MMER;479;1
1412;480;1
GEST;480;1
FFER;480;1
UTEN;480;2
BARK;480;1
IRRT;480;1
KNNE;480;1
RESS;480;1
NDRA;481;1
XPLR;481;1
ECHG;481;1
WISL;481;1
SAGT;484;2
ARBE;485;5
EGZU;487;1
ERED;487;1
RTAL;487;1
NZIG;488;1
AUST;488;2
RBEI;488;5
MIER;488;1
JEKT;489;1
EDEU;489;1
LIEF;489;3
TSHE;489;1
INZU;491;2
IEDR;492;3
RESO;495;3
HELL;495;1
00LE;495;1
ANUS;495;1
BESC;496;1
DOKU;496;1
ESTA;496;1
REID;496;1
GZUB;496;1
ZUGR;496;1
IHNE;496;2
ANDO;497;1
IBER;502;1
RMIE;503;1
VERB;504;1
ESSO;504;1
SNEH;504;1
SMAR;504;0
OKUM;504;1
UMC0;504;1
RTRA;504;1
EDRI;505;3
ERRR;505;1
TTMA;505;1
INTE;505;0
KANN;507;4
2020;507;2
EXIT;508;2
ÄTZ1;508;1
ERSI;508;0
BERE;508;3
TEIG;511;2
DIGT;511;2
HEDL;512;1
LAUD;517;5
STRI;518;1
NCES;519;1
RDER;519;1
IBRA;520;1
EHME;520;1
RÄBE;520;3
IFFT;520;1
MEDI;520;1
TGRU;520;1
PERF;520;1
EMED;521;1
NZUR;521;1
RBRA;521;1
CHEC;522;1
AUDI;522;6
KDAY;527;1
BUCH;528;0
CKKU;528;1
SPDL;528;1
PATR;529;1
ABEI;530;1
HEIN;531;1
FDAT;531;3
DABE;534;1
SVER;535;1
ÖNEN;536;1
1405;536;1
ERHE;537;1
C00L;537;1
SFAL;541;3
8THO;543;1
ORDE;543;1
ZUBE;543;1
ORMI;544;1
0105;544;1
SPEZ;544;2
SKED;544;1
CHCM;544;9
1203;544;1
USNE;551;1
RHEL;551;1
ARVE;552;1
TERH;552;1
REME;552;1
ANG1;553;1
ZEUG;553;2
AUSF;553;3
SLAW;555;2
FONT;557;3
UKAS;559;1
ANZI;559;1
ARTS;559;0
NGSP;560;1
OUNT;560;1
BEDE;560;1
SENS;560;1
EXPL;560;1
DATM;561;1
USFA;566;3
LAWA;567;1
ANSI;567;0
ARUM;568;2
RTSH;568;1
MUSS;568;1
NIER;568;2
4000;571;2
AUTE;572;2
FSTR;576;1
STEI;576;2
DATT;577;1
IEFE;578;0
HLEC;579;2
EFER;583;3
ICKK;583;1
LLO1;583;3
KKUE;584;1
STOC;584;1
NTGR;584;1
4052;584;2
EZIA;588;2
NEHM;591;1
GSPE;592;1
NNEN;594;3
TELL;598;0
RABE;599;1
KASA;600;1
ISIE;601;2
DJER;601;2
BETH;601;1
IGTH;601;1
LOBA;603;2
0519;606;1
BETR;607;1
IONK;608;1
SSTE;611;2
SALB;615;1
HANK;615;2
5196;616;1
VERF;623;2
RUPB;624;1
ASAL;624;1
DATA;628;0
GNIS;632;2
SMAN;640;1
TZTS;640;1
0SVE;641;1
1051;644;0
GJOB;647;0
ZUGE;648;1
HCHE;656;1
NZUG;656;1
TIIT;656;1
UAAU;657;1
LISI;660;2
NAUT;660;2
EXCE;663;1
SSCH;664;1
DNER;664;2
MÄßI;664;1
ÄMME;664;1
RTRI;671;1
NTRY;671;1
CHLE;672;3
TENG;672;1
EANS;672;1
NSMA;672;1
NAAA;678;1
ZIGE;680;1
ISSC;680;1
AAUF;680;1
ATEN;680;0
GBEO;681;1
DETA;687;1
AAAA;692;10
ZTST;695;1
FUNT;696;3
UGNI;696;2
TSTA;696;1
RSIE;696;1
IDEK;696;1
ABET;697;1
CLAU;705;5
ZIAL;708;2
NENN;712;2
NOVI;712;1
C18M;712;1
ABE1;713;1
UNTR;713;1
OVIC;719;1
GFAL;719;1
SABE;720;1
UTHH;720;1
TEXT;720;1
UGEF;721;1
F141;721;1
IALI;723;2
EUGN;724;2
FREI;725;3
UNGH;727;1
NGHA;728;1
GHAL;728;1
ERHA;730;0
ENSC;732;1
WEGB;735;1
ÄßIG;736;1
CARV;743;1
ALLB;744;1
ATIC;744;1
ERSO;751;1
RGJO;752;0
BERB;752;0
0NAU;752;2
SCOM;752;0
MLUK;752;1
AHCH;759;1
EKIC;759;1
REWI;767;1
IITT;768;1
HHAL;768;1
ORGC;769;1
KUAA;773;1
ERFV;776;1
THHA;776;1
SCHL;779;3
NGRU;783;2
KÄMM;791;1
DEKI;792;1
EWIN;792;1
HMLU;792;1
MYSL;793;1
YSLA;793;1
ALIS;796;2
QUAR;799;1
UTHN;799;1
BERS;800;1
IONI;801;1
NSCO;804;0
OROR;807;1
LSMÄ;815;1
BVER;816;1
IMUS;816;1
ONIE;816;1
FKIE;816;1
UFGF;817;1
BAHC;823;1
438X;825;1
MTII;825;1
ENGR;828;2
UTSH;832;1
FFRE;833;1
FGFA;840;1
ARTR;847;1
RSOL;848;1
EKUR;848;1
RBAH;848;1
RGCO;855;1
ARTA;855;1
ALSM;855;1
CMDA;861;1
SSPR;863;1
MATH;864;1
MDAT;866;1
PART;871;1
TBUL;873;1
ATRP;873;1
ILSH;878;1
EGBE;880;1
MFEH;880;1
UART;886;1
ORDN;887;3
BUBE;888;1
4915;888;1
ESEL;895;1
LBAR;895;1
OMAT;895;1
OORE;895;1
ORGJ;895;0
SORE;896;1
TTAN;897;1
ROOR;904;1
LLBA;904;1
HCMD;905;1
RNOT;905;1
AT01;906;3
EMYS;911;1
LURL;911;1
046I;912;1
SIES;912;1
ESOR;912;1
WSMA;912;1
ATMU;919;1
LROO;919;1
GERH;924;2
CATI;927;1
CERE;928;1
0004;928;1
NEEN;928;0
PRSZ;929;1
SHAL;936;1
ATHO;936;1
ELLT;937;0
IESI;943;1
PWSM;944;1
ENNE;944;1
ERES;944;1
RCER;952;1
BHML;953;1
46IU;953;1
FDJE;956;2
HCMF;959;1
URLU;968;1
SMÄß;969;1
GLOB;971;2
OVID;976;1
RPAT;977;1
FNEE;984;1
ORES;990;1
PROV;992;1
RLUR;999;1
REIS;1000;1
ROVI;1009;1
NSIN;1009;2
RDNE;1010;3
EIIE;1012;3
CMFE;1016;1
LEDL;1024;1
TRPA;1032;1
NBHM;1040;1
LSHA;1041;1
SUUN;1055;1
FVER;1056;1
INOV;1056;1
RTFU;1057;1
REII;1064;1
ERTF;1064;1
SAPB;1065;1
GITI;1072;1
APRI;1073;1
SALL;1080;1
EISA;1087;5
ITIG;1087;1
EENB;1096;1
6IUM;1096;1
IIED;1099;2
TFUN;1103;1
TMUM;1103;1
NKAN;1106;1
HNEN;1112;1
HGIT;1114;1
ONKA;1120;1
2003;1120;2
JOBD;1121;0
PBER;1126;1
SSOR;1127;1
NLEV;1128;1
0030;1141;2
HEEN;1143;1
VTEE;1145;1
EIDE;1154;1
NSCH;1156;0
APBE;1159;1
THEE;1160;1
DERA;1160;1
UOUT;1160;1
DSMT;1161;1
HLES;1166;1
THNE;1177;1
RFVE;1184;1
GEFF;1185;1
DTES;1192;1
UPBU;1192;1
IDEI;1192;1
0200;1194;2
IL99;1200;1
0049;1200;1
FFGT;1201;1
ATAC;1205;1
PBUB;1207;1
EFFG;1209;1
RORD;1216;2
OUOU;1239;1
CMCS;1240;1
OTIO;1248;1
TANT;1254;1
SVTE;1257;1
IOTI;1272;1
7HEU;1273;1
0491;1296;1
ACLE;1310;1
MCSV;1312;1
TACL;1323;1
NENG;1336;1
AIOT;1344;1
USSD;1352;1
INSI;1352;1
OBDE;1368;1
CHTE;1372;2
HFRA;1385;1
CSVT;1399;1
BDET;1400;1
EBIN;1400;1
NHOF;1400;1
REBI;1401;1
ZZZZ;1412;0
VLEI;1417;1
IIES;1425;1
MGPM;1472;1
MORE;1481;1
DNNO;1488;1
RHAL;1489;1
MMAN;1489;1
AMMM;1495;1
ZTTZ;1495;1
NINS;1505;1
IDNN;1506;1
ING5;1507;1
HCMC;1508;2
MENS;1519;0
NNOC;1520;1
PMGP;1543;1
RKBE;1567;1
MMMA;1567;1
GPMG;1568;1
RZTT;1575;1
URKB;1576;1
KBEK;1584;1
EPIE;1584;1
DLJT;1584;1
ALNS;1590;1
RSZZ;1592;1
PEPI;1608;1
LVLE;1609;1
DIES;1639;0
GPHA;1639;1
DEII;1640;1
PHAL;1640;1
NG52;1643;1
LINO;1656;1
KZUG;1657;1
SELI;1696;1
ANTT;1704;1
ENDU;1712;1
6010;1713;1
NWIP;1744;1
ZEMY;1751;1
SPEP;1753;1
TTES;1760;1
ESTT;1768;1
STTE;1768;1
1960;1768;1
9601;1776;1
2202;1785;1
SODI;1790;1
5220;1795;1
LSOD;1832;1
NTTA;1833;1
CMCH;1835;1
RTTß;1847;1
BENE;1871;1
CRAU;1895;1
ENEB;1904;1
DITK;1908;2
MCHC;1911;1
ERAA;1927;1
303S;1945;1
CKCH;1952;1
TSHS;1967;1
VFRE;1968;1
C04V;1975;0
ERBA;1975;2
CCHC;1975;1
NEBE;1976;1
03SA;2000;1
ICKC;2001;1
KCHC;2016;1
ICBE;2016;1
3SAP;2041;1
EEIN;2064;1
ELIN;2088;1
HSAL;2210;1
FSCH;2235;2
ERTV;2241;1
TVIE;2248;1
RTVI;2289;1
GGPH;2409;1
RAAA;2551;1
2907;2555;1
ENSO;2568;1
SZZE;2633;1
NSOC;2665;1
AAAL;2719;1
ZZEM;2728;1
JDSM;2744;1
97HE;2759;1
197H;2761;1
SHSA;2775;1
LJDS;2776;1
2290;2818;1
G522;2946;1
ALSS;2999;1
NALO;3016;1
LORI;3048;1
ALOR;3057;1
CKAN;3096;1
ICKA;3104;1
KAND;3159;1
Z202;3207;1
IEIC;3224;1
GERB;3232;1
DIEI;3247;1
THE1;3312;1
RBAR;3313;0
RNND;3344;1
ERNN;3352;1
HE14;3400;1
ACNV;3432;1
SCFV;3448;1
E140;3455;1
NNDE;3455;1
NWAR;3735;1
OPFS;3937;1
CRNO;4032;1
PFSC;4039;1
LERC;4249;1
ACRN;4256;1
IS81;4335;1
XFUN;4464;1
ERCL;4521;1
RCLA;4575;1
ITKZ;4648;1
TKZU;4680;1
TINF;4744;1
EITI;4758;1
ITIN;4791;1
S810;5039;1
8109;5064;1
ZSVE;5392;1
LLAA;5551;1
NNLE;6313;1
CVSS;7804;2
CVCV;8480;3
VCVC;9084;1
ANAC;9257;0
ANAF;9559;1
NAFD;9726;1
AFDA;9734;1
SDLJ;10089;1
ERNV;13400;1
ATED;14829;1
EDAT;14904;1
TEDA;14905;1
ISAD;16055;1
22222;200;6
MEINS;281;1
MSTEL;287;1
RMREI;297;1
EINST;304;1
RLETZ;310;1
OINIE;313;1
ATUTS;320;1
NOTEP;320;1
TZTEN;328;1
SLING;328;1
ORMRE;329;1
ICHTL;335;1
HTIGU;335;2
HTLIC;336;1
TOINI;336;1
NKTOI;343;1
ETZTE;344;2
ERLET;344;1
CHTLI;344;1
RISTI;346;3
REICH;351;1
NKTIO;352;1
CHTIG;352;2
FERNE;352;1
IESLI;354;1
INIER;360;1
EOKMM;361;1
LESEN;361;1
EHLER;362;1
MEINE;364;2
ATION;365;2
IATIO;366;1
ESLIN;366;1
CHICK;367;1
ELFEN;368;1
CHREI;368;1
ERHAR;368;1
OKMME;368;1
TATUT;369;1
EUFEL;369;1
NICHT;369;1
ERZEI;371;2
TEEST;375;1
STELL;376;1
DATIO;376;1
HREIB;376;1
HRIST;378;3
EMLIC;379;2
BEOKM;380;1
LGREI;383;2
SICHT;383;1
CKING;384;1
HELFE;384;2
MREIT;384;1
RLAUB;389;2
KORRE;389;0
SICHE;391;4
CHOPF;391;2
SIERU;392;2
KTOIN;392;1
HLERH;392;1
EIGEN;392;1
TERNE;392;1
CHÄTZ;392;1
HEUTE;393;1
DRICH;393;1
LETZT;394;3
DANKE;396;1
SCHIB;399;1
RAUCH;400;1
NTERO;400;1
HTREI;400;1
CHIED;400;1
EKOMM;402;3
FORMR;403;1
BEKOM;405;3
ÄHTRE;405;3
IDATI;406;1
NCIHT;406;1
LIVER;407;1
WEITE;408;1
RZEIT;408;1
ALIDA;408;1
VERLE;408;1
SKONT;409;1
SCHOP;409;1
ISTIA;411;3
RIGIN;412;2
CHRIS;413;3
ORREK;413;0
SCHIE;415;1
URLAU;416;2
OTEPA;416;1
TIONS;416;1
STIAN;416;2
LISTE;416;1
KEITS;417;1
ERSIC;417;1
RSICH;417;1
IEMEN;418;1
FEHLE;421;1
LIDAT;424;1
EINER;424;1
WARZT;424;1
KEINE;424;1
FSKON;424;1
HALTU;424;1
PROZE;425;1
ERNEU;427;4
INFOR;428;2
IEMLI;429;2
NGMAN;431;1
KOMMT;431;1
KONTR;431;1
GEMEN;431;1
KTUEL;432;1
KAISE;432;1
ISERW;432;1
WISCH;432;1
NTSCH;432;2
ROZES;432;1
UNKTO;432;1
NIERT;432;1
TELLE;432;1
AISER;432;1
MICHI;433;1
SIEME;433;1
KRIEG;433;1
EUTET;433;1
PRACH;433;1
TEUFE;433;1
ROJEK;433;1
CHWAR;434;1
IGINA;435;2
RWEIS;435;1
ZIEML;436;2
SCHAU;438;2
ICHER;438;1
UMSTE;439;1
ERWEI;439;1
RKEIT;439;1
WERDE;440;1
PLEAS;440;1
UTENT;440;1
EMENT;440;1
OCKIN;440;1
KIESL;440;1
GINAL;440;1
DERZE;440;2
KÖNNE;440;1
SERWE;440;1
NGAMM;440;1
NDERN;440;3
ITTWO;440;1
FFERN;440;1
CHALT;441;1
SOLIV;441;1
SCHAF;441;0
DLING;441;1
KTION;441;1
EITER;443;2
INGER;444;2
TIGUN;445;3
ESCHI;447;1
ERFAL;447;1
UFMAN;448;1
ÖNNEN;448;1
SCHIC;448;1
UNGAM;448;1
FOLGR;448;2
UCHEG;448;1
KINGE;448;1
STAND;448;1
TSCHI;448;1
CHIBE;448;1
ERNEC;448;1
HIBEN;449;1
DEREN;449;1
FENBA;449;1
NDREA;450;3
ALLEN;450;3
IERUN;451;2
KOMME;451;0
MITAR;452;5
EHTRE;454;1
ZWISC;455;1
FEKTE;455;1
OMMEN;455;1
AFFEN;456;1
NTERN;456;1
GREIC;456;2
INDES;456;1
HAUST;456;1
LERHA;456;1
NISNO;456;2
DIATI;456;1
LIEGT;456;1
KUEHT;456;1
PIELT;456;1
AAAAA;457;7
RSCHI;457;1
ULDIG;457;1
EIBEN;457;1
NENTS;457;1
OFFEN;458;8
ELLST;458;1
ENTSC;459;2
MORGE;462;5
CHAUS;463;1
OFFNE;463;1
CHEID;463;1
ISNOT;463;2
GESCH;464;1
EUTSC;464;2
FALLE;464;3
IEREN;464;2
VALID;464;1
KARTE;464;1
USCHK;464;1
ARTET;464;1
ESTEN;464;1
SCHRE;464;1
VERSI;465;1
NIELA;468;2
BEITE;469;5
SOURC;469;3
18M04;471;1
LLSTE;471;1
STATU;471;4
ORIGI;471;2
IVERT;471;1
TTWOC;471;1
TREIB;472;1
8M046;472;1
ÄNDER;472;1
VIERT;472;1
IGUNG;472;2
FFENB;472;1
HICKE;472;1
BULGU;473;1
PROJE;473;1
ASSEN;474;5
FERTI;475;2
NFORM;475;2
UTSCH;476;2
ERSCH;476;1
ERUNG;476;1
ERHAF;478;1
ERENC;479;1
NDEST;479;1
WEIS8;479;1
RUBER;479;1
CISPW;479;1
IEGEN;480;1
TUELL;480;1
FEREN;480;1
AUFMA;480;1
LINGE;480;1
ERWET;480;1
TEPAD;480;1
DITKA;480;1
KÄHTR;480;3
BRAUC;480;1
NENNT;480;1
RFOLG;480;2
OLGRE;480;2
UELLS;481;1
DENEN;481;1
RHARD;481;1
REIBE;482;1
CHAFF;484;2
ECHTI;485;2
BIERE;487;5
LISAB;487;1
FFSKO;487;1
UVERS;487;1
CHEGG;487;1
THANK;488;1
UEHTR;488;1
HWARZ;488;1
ERDEN;488;1
EMENS;488;1
DEUTE;488;1
AKTUE;488;1
KUMEN;489;1
TAILS;489;1
MINDE;489;1
ITSDA;489;1
RANSA;490;1
DEUTS;491;2
RNEUT;491;3
RREKT;492;0
ESOUR;492;2
ALLES;495;1
SSOUR;495;1
GUNGE;495;1
LTUNG;496;1
REDIT;496;1
ESCHE;496;1
UNENT;496;1
AKTIV;496;1
EINGS;496;1
ITKAR;496;1
ORKDA;496;1
SCHÄT;496;1
ALTET;497;1
LEITE;497;1
ARKEI;497;1
RECHT;499;2
HAFFE;499;2
ERFOL;500;2
VERWE;502;1
GMANN;503;1
ROBIE;503;5
FUNKT;503;2
CENTE;503;1
ARESI;504;1
OLIVE;504;1
LESCI;504;1
WIEDE;504;1
UNKTI;504;1
LEANI;504;1
ALTUN;504;1
ANKS1;505;1
TRICK;505;1
GESAG;506;2
ANIEL;507;2
ONTRO;508;2
KHTRE;509;5
IFFSK;511;1
VERSC;511;1
UMENT;511;1
UGRIF;511;1
IONSM;511;1
DREAS;512;1
NTROL;512;1
HIEDE;512;1
SOLLT;512;1
TIANE;512;1
VERAL;512;1
CHULD;512;1
SCHWA;512;1
ANDER;512;1
TSCHE;512;0
EGGER;512;1
ALBAN;513;1
BSOLI;513;1
ISCHE;513;1
ERALT;513;1
ANSAK;514;1
NTERÄ;515;4
TRUTH;516;2
OEBEN;519;1
WETTE;519;1
FRANZ;519;1
WEGZU;519;1
SCHKA;519;1
EISCH;520;1
NDERE;520;1
HOFER;520;2
ERTIG;520;1
FMANN;520;1
ZUVER;520;1
ITCOM;520;1
DANIE;520;2
FILES;520;2
AHAHA;520;1
NSAKT;521;1
MASSE;521;1
UNGEN;521;1
SITCO;521;1
PROBI;522;5
INWIN;522;3
SCHAL;522;1
BITTE;522;3
SANDR;523;2
ITARB;525;5
CLEAN;526;2
ATRIC;526;1
ERECH;527;3
TKART;527;1
AUTHE;527;2
OUSSI;528;1
RIEGE;528;1
ETAIL;528;1
KREDI;528;1
ROLLE;528;1
ROUSS;528;1
SHEET;528;1
RHAFT;528;1
EITSD;528;1
UNTER;533;1
HEGGE;534;1
RIFFS;535;1
GRIFF;535;1
TEROR;535;1
TROUS;535;1
MMERN;536;1
HULDI;536;1
RNECE;536;1
LAUFE;536;1
AUSST;536;2
UNGMA;536;1
DESTE;536;1
SCHEI;536;2
AUFSC;536;1
NVERF;536;1
CHECK;536;1
OURCE;538;3
WINWI;540;3
TENTG;542;1
ENCES;543;1
EDLIN;543;1
JUNGA;543;1
IERTT;544;1
RFEKT;544;2
KOLLE;544;0
FFERE;544;1
RESSO;544;1
TMANN;544;1
ARBEI;544;5
WISLA;544;1
NUSCH;544;1
TTMAN;545;1
SIMON;545;1
ERFEK;547;2
OBIER;547;5
NWINW;547;3
TARTE;550;1
LDIGT;551;1
RALTE;551;1
EANIN;551;1
UNVER;551;1
EIBER;551;1
BRAIO;552;1
GERSC;552;1
INZIG;552;1
STRUT;552;2
TSDAT;552;1
KNNEN;552;1
ETRIF;552;1
RSCHÄ;552;1
EDITK;552;1
EDEUT;553;1
UBEKO;553;1
TERÄB;555;4
GRUBE;556;2
NAGEM;558;1
XPLRO;560;1
FALLN;560;1
ESSOU;560;1
RWETT;560;1
EINEN;560;1
ZUGRI;560;1
OJEKT;560;1
SNOTE;560;1
ULGUR;560;1
TRIFF;560;1
SCHUL;561;1
RFALL;561;1
RESOU;564;2
EDIAT;568;1
TOCKI;568;1
SOEBE;568;2
ERTRA;568;1
INTER;568;0
EHMEN;568;1
LECHT;568;1
EINZI;568;1
MAIL9;568;1
ESTAR;568;1
THEMA;569;1
SPRAC;569;1
ANDOR;569;1
CHEDL;569;1
RBEIT;570;5
DIFFE;572;1
THOMA;573;4
OLLEG;575;0
AGEME;576;1
TRITT;576;1
RIEDR;576;1
ANDRA;576;1
RTRAG;576;1
ICOLA;576;1
TRANS;576;1
ETTER;576;1
RBRAU;577;1
ELISA;577;1
RÄBER;580;2
EDRIC;583;3
BESCH;583;1
EREDI;584;1
0LESC;584;1
NTROU;584;1
ECHTE;584;1
ANAGE;584;2
USTRI;584;1
